Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 03:00,2018,7,12,03:00,19.0,,9.6,,54.0,,,M,,M,,,100.79,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 04:00,2018,7,12,04:00,18.5,,9.8,,57.0,,,M,,M,,,100.85,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 05:00,2018,7,12,05:00,17.1,,9.9,,63.0,,,M,,M,,,100.86,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 06:00,2018,7,12,06:00,17.8,,10.9,,64.0,,,M,,M,,,100.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 07:00,2018,7,12,07:00,20.6,,10.8,,54.0,,,M,,M,,,100.97,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 08:00,2018,7,12,08:00,23.1,,9.9,,43.0,,,M,,M,,,101.03,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 09:00,2018,7,12,09:00,25.1,,9.8,,38.0,,,M,,M,,,101.04,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 10:00,2018,7,12,10:00,27.3,,9.9,,34.0,,,M,,M,,,101.0,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 11:00,2018,7,12,11:00,27.1,,9.3,,33.0,,,M,,M,,,100.99,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 12:00,2018,7,12,12:00,26.7,,9.0,,33.0,,,M,,M,,,101.02,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 13:00,2018,7,12,13:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 14:00,2018,7,12,14:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 15:00,2018,7,12,15:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 16:00,2018,7,12,16:00,28.1,,8.0,,28.0,,,M,,M,,,100.9,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 17:00,2018,7,12,17:00,27.7,,6.5,,26.0,,,M,,M,,,100.87,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 18:00,2018,7,12,18:00,27.3,,5.9,,26.0,,,M,,M,,,100.88,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 19:00,2018,7,12,19:00,26.6,,6.8,,29.0,,,M,,M,,,100.83,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 20:00,2018,7,12,20:00,25.9,,7.0,,30.0,,,M,,M,,,100.84,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 21:00,2018,7,12,21:00,26.0,,6.5,,29.0,,,M,,M,,,100.86,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 22:00,2018,7,12,22:00,23.9,,8.7,,38.0,,,M,,M,,,100.79,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 23:00,2018,7,12,23:00,24.8,,10.3,,40.0,,,M,,M,,,100.84,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 00:00,2018,7,13,00:00,24.2,,12.0,,46.0,,,M,,M,,,100.87,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 01:00,2018,7,13,01:00,23.9,,12.7,,50.0,,,M,,M,,,100.87,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 02:00,2018,7,13,02:00,23.8,,12.3,,48.0,,,M,,M,,,100.85,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 03:00,2018,7,13,03:00,23.1,,12.1,,50.0,,,M,,M,,,100.79,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 04:00,2018,7,13,04:00,22.3,,12.2,,53.0,,,M,,M,,,100.83,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 05:00,2018,7,13,05:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 06:00,2018,7,13,06:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 07:00,2018,7,13,07:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 08:00,2018,7,13,08:00,25.6,,15.6,,54.0,,,M,,M,,,100.86,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 09:00,2018,7,13,09:00,27.0,,11.6,,38.0,,,M,,M,,,100.84,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 10:00,2018,7,13,10:00,27.1,,13.8,,44.0,,,M,,M,,,100.8,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 11:00,2018,7,13,11:00,27.0,,15.2,,48.0,,,M,,M,,,100.77,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 12:00,2018,7,13,12:00,27.1,,12.9,,42.0,,,M,,M,,,100.79,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 13:00,2018,7,13,13:00,30.0,,12.4,,34.0,,,M,,M,,,100.73,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 14:00,2018,7,13,14:00,28.9,,11.9,,35.0,,,M,,M,,,100.69,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 15:00,2018,7,13,15:00,28.8,,11.1,,33.0,,,M,,M,,,100.63,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 16:00,2018,7,13,16:00,28.5,,11.5,,35.0,,,M,,M,,,100.59,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 17:00,2018,7,13,17:00,29.0,,9.6,,30.0,,,M,,M,,,100.5,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 18:00,2018,7,13,18:00,28.3,,11.3,,35.0,,,M,,M,,,100.49,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 19:00,2018,7,13,19:00,27.2,,14.9,,47.0,,,M,,M,,,100.46,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 20:00,2018,7,13,20:00,26.7,,14.0,,46.0,,,M,,M,,,100.47,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 21:00,2018,7,13,21:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 22:00,2018,7,13,22:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-13 23:00,2018,7,13,23:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 00:00,2018,7,14,00:00,24.6,,16.5,,61.0,,,M,,M,,,100.46,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 01:00,2018,7,14,01:00,23.8,,16.8,,65.0,,,M,,M,,,100.41,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 02:00,2018,7,14,02:00,23.6,,15.5,,61.0,,,M,,M,,,100.36,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 03:00,2018,7,14,03:00,23.3,,13.9,,56.0,,,M,,M,,,100.33,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 04:00,2018,7,14,04:00,23.4,,13.4,,53.0,,,M,,M,,,100.38,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 05:00,2018,7,14,05:00,23.3,,13.0,,52.0,,,M,,M,,,100.39,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 06:00,2018,7,14,06:00,23.2,,13.1,,53.0,,,M,,M,,,100.43,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 07:00,2018,7,14,07:00,23.7,,13.2,,52.0,,,M,,M,,,100.44,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 08:00,2018,7,14,08:00,25.2,,12.9,,46.0,,,M,,M,,,100.44,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 09:00,2018,7,14,09:00,26.6,,15.2,,50.0,,,M,,M,,,100.4,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 10:00,2018,7,14,10:00,27.7,,15.1,,46.0,,,M,,M,,,100.39,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 11:00,2018,7,14,11:00,27.5,,15.9,,49.0,,,M,,M,,,100.43,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 12:00,2018,7,14,12:00,26.4,,17.1,,57.0,,,M,,M,,,100.42,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 13:00,2018,7,14,13:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 14:00,2018,7,14,14:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 15:00,2018,7,14,15:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 16:00,2018,7,14,16:00,26.5,,17.0,,56.0,,,M,,M,,,100.36,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 17:00,2018,7,14,17:00,25.6,,18.4,,64.0,,,M,,M,,,100.31,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 18:00,2018,7,14,18:00,25.3,,18.8,,67.0,,,M,,M,,,100.25,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 19:00,2018,7,14,19:00,24.8,,18.8,,69.0,,,M,,M,,,100.22,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 20:00,2018,7,14,20:00,24.7,,18.5,,68.0,,,M,,M,,,100.16,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 21:00,2018,7,14,21:00,24.1,,17.9,,68.0,,,M,,M,,,100.23,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 22:00,2018,7,14,22:00,23.4,,17.4,,69.0,,,M,,M,,,100.26,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-14 23:00,2018,7,14,23:00,23.0,,17.5,,71.0,,,M,,M,,,100.26,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 00:00,2018,7,15,00:00,22.4,,17.8,,76.0,,,M,,M,,,100.28,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 01:00,2018,7,15,01:00,22.3,,17.9,,76.0,,,M,,M,,,100.24,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 02:00,2018,7,15,02:00,21.7,,17.8,,79.0,,,M,,M,,,100.2,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 03:00,2018,7,15,03:00,21.4,,17.6,,79.0,,,M,,M,,,100.21,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 04:00,2018,7,15,04:00,21.4,,18.0,,81.0,,,M,,M,,,100.22,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 05:00,2018,7,15,05:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 06:00,2018,7,15,06:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 07:00,2018,7,15,07:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 08:00,2018,7,15,08:00,25.4,,17.4,,61.0,,,M,,M,,,100.22,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 09:00,2018,7,15,09:00,27.1,,17.5,,56.0,,,M,,M,,,100.23,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 10:00,2018,7,15,10:00,27.6,,16.7,,51.0,,,M,,M,,,100.23,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 11:00,2018,7,15,11:00,27.3,,16.9,,53.0,,,M,,M,,,100.25,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 12:00,2018,7,15,12:00,28.1,,17.3,,52.0,,,M,,M,,,100.25,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 13:00,2018,7,15,13:00,27.7,,17.2,,53.0,,,M,,M,,,100.24,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 14:00,2018,7,15,14:00,28.3,,16.8,,50.0,,,M,,M,,,100.2,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 15:00,2018,7,15,15:00,29.6,,16.3,,45.0,,,M,,M,,,100.16,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 16:00,2018,7,15,16:00,29.8,,15.1,,41.0,,,M,,M,,,100.12,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 17:00,2018,7,15,17:00,28.5,,16.7,,49.0,,,M,,M,,,100.06,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 18:00,2018,7,15,18:00,27.9,,16.1,,49.0,,,M,,M,,,100.04,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 19:00,2018,7,15,19:00,27.6,,16.4,,51.0,,,M,,M,,,100.03,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 20:00,2018,7,15,20:00,26.6,,16.3,,53.0,,,M,,M,,,100.05,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 21:00,2018,7,15,21:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 22:00,2018,7,15,22:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-15 23:00,2018,7,15,23:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 00:00,2018,7,16,00:00,23.8,,17.7,,69.0,,,M,,M,,,100.07,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 01:00,2018,7,16,01:00,23.7,,18.4,,72.0,,,M,,M,,,100.08,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 02:00,2018,7,16,02:00,24.1,,19.4,,75.0,,,M,,M,,,100.05,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 03:00,2018,7,16,03:00,23.9,,20.4,,81.0,,,M,,M,,,100.03,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 04:00,2018,7,16,04:00,23.6,,20.6,,84.0,,,M,,M,,,100.01,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 05:00,2018,7,16,05:00,23.7,,21.2,,86.0,,,M,,M,,,100.02,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 06:00,2018,7,16,06:00,24.1,,21.1,,84.0,,,M,,M,,,100.03,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 07:00,2018,7,16,07:00,25.5,,20.1,,72.0,,,M,,M,,,100.02,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 08:00,2018,7,16,08:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 09:00,2018,7,16,09:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 10:00,2018,7,16,10:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 11:00,2018,7,16,11:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 12:00,2018,7,16,12:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 13:00,2018,7,16,13:00,29.5,,17.9,,50.0,,,M,,M,,,99.88,,35.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 14:00,2018,7,16,14:00,30.2,,18.6,,50.0,,,M,,M,,,99.75,,37.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 15:00,2018,7,16,15:00,24.8,,19.4,,72.0,,,M,,M,,,99.77,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 16:00,2018,7,16,16:00,26.9,,18.6,,60.0,,,M,,M,,,99.73,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 17:00,2018,7,16,17:00,27.4,,18.7,,59.0,,,M,,M,,,99.66,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 18:00,2018,7,16,18:00,27.5,,18.8,,59.0,,,M,,M,,,99.72,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 19:00,2018,7,16,19:00,22.2,,20.1,,88.0,,,M,,M,,,99.67,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 20:00,2018,7,16,20:00,23.1,,20.9,,88.0,,,M,,M,,,99.57,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 21:00,2018,7,16,21:00,22.3,,20.0,,87.0,,,M,,M,,,99.57,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 22:00,2018,7,16,22:00,22.6,,20.6,,89.0,,,M,,M,,,99.69,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-16 23:00,2018,7,16,23:00,23.0,,20.9,,89.0,,,M,,M,,,99.72,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 00:00,2018,7,17,00:00,22.7,,20.0,,84.0,,,M,,M,,,99.64,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 01:00,2018,7,17,01:00,23.3,,19.6,,80.0,,,M,,M,,,99.62,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 02:00,2018,7,17,02:00,22.4,,19.3,,83.0,,,M,,M,,,99.6,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 03:00,2018,7,17,03:00,22.3,,18.7,,80.0,,,M,,M,,,99.61,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 04:00,2018,7,17,04:00,21.7,,15.1,,66.0,,,M,,M,,,99.62,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 05:00,2018,7,17,05:00,21.5,,14.1,,63.0,,,M,,M,,,99.68,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 06:00,2018,7,17,06:00,21.7,,12.1,,55.0,,,M,,M,,,99.74,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 07:00,2018,7,17,07:00,22.7,,10.9,,47.0,,,M,,M,,,99.79,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 08:00,2018,7,17,08:00,23.1,,10.2,,44.0,,,M,,M,,,99.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 09:00,2018,7,17,09:00,25.0,,9.0,,36.0,,,M,,M,,,99.82,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 10:00,2018,7,17,10:00,25.5,,9.9,,37.0,,,M,,M,,,99.86,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 11:00,2018,7,17,11:00,25.6,,8.7,,34.0,,,M,,M,,,99.9,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 12:00,2018,7,17,12:00,26.4,,7.3,,30.0,,,M,,M,,,99.88,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 13:00,2018,7,17,13:00,26.7,,8.3,,31.0,,,M,,M,,,99.84,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 14:00,2018,7,17,14:00,27.9,,8.2,,29.0,,,M,,M,,,99.82,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 15:00,2018,7,17,15:00,28.2,,8.8,,30.0,,,M,,M,,,99.83,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 16:00,2018,7,17,16:00,26.5,,9.4,,34.0,,,M,,M,,,99.81,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 17:00,2018,7,17,17:00,25.5,,11.4,,41.0,,,M,,M,,,99.83,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 18:00,2018,7,17,18:00,24.8,,9.3,,37.0,,,M,,M,,,99.89,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 19:00,2018,7,17,19:00,23.3,,8.8,,40.0,,,M,,M,,,99.98,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 20:00,2018,7,17,20:00,22.0,,10.1,,47.0,,,M,,M,,,100.04,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 21:00,2018,7,17,21:00,21.3,,10.0,,49.0,,,M,,M,,,100.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 22:00,2018,7,17,22:00,20.6,,10.1,,51.0,,,M,,M,,,100.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-17 23:00,2018,7,17,23:00,20.0,,10.5,,54.0,,,M,,M,,,100.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 00:00,2018,7,18,00:00,19.3,,11.2,,60.0,,,M,,M,,,100.15,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 01:00,2018,7,18,01:00,18.6,,12.1,,66.0,,,M,,M,,,100.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 02:00,2018,7,18,02:00,19.2,,12.0,,63.0,,,M,,M,,,100.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 03:00,2018,7,18,03:00,18.6,,11.8,,65.0,,,M,,M,,,100.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 04:00,2018,7,18,04:00,18.1,,11.4,,65.0,,,M,,M,,,100.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 05:00,2018,7,18,05:00,17.6,,11.6,,68.0,,,M,,M,,,100.41,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 06:00,2018,7,18,06:00,17.3,,11.3,,68.0,,,M,,M,,,100.46,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 07:00,2018,7,18,07:00,18.3,,10.7,,61.0,,,M,,M,,,100.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 08:00,2018,7,18,08:00,19.7,,9.6,,52.0,,,M,,M,,,100.54,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 09:00,2018,7,18,09:00,21.3,,9.9,,48.0,,,M,,M,,,100.52,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 10:00,2018,7,18,10:00,21.2,,8.5,,44.0,,,M,,M,,,100.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 11:00,2018,7,18,11:00,21.8,,8.3,,42.0,,,M,,M,,,100.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 12:00,2018,7,18,12:00,21.7,,8.7,,43.0,,,M,,M,,,100.54,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 13:00,2018,7,18,13:00,22.1,,8.1,,41.0,,,M,,M,,,100.49,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 14:00,2018,7,18,14:00,23.0,,9.3,,42.0,,,M,,M,,,100.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 15:00,2018,7,18,15:00,23.4,,10.3,,43.0,,,M,,M,,,100.42,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 16:00,2018,7,18,16:00,22.9,,9.6,,43.0,,,M,,M,,,100.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 17:00,2018,7,18,17:00,22.9,,11.1,,47.0,,,M,,M,,,100.33,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 18:00,2018,7,18,18:00,22.2,,11.3,,50.0,,,M,,M,,,100.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 19:00,2018,7,18,19:00,22.0,,11.1,,50.0,,,M,,M,,,100.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 20:00,2018,7,18,20:00,21.4,,11.3,,52.0,,,M,,M,,,100.31,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 21:00,2018,7,18,21:00,21.2,,11.9,,55.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 22:00,2018,7,18,22:00,21.2,,10.4,,50.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-18 23:00,2018,7,18,23:00,20.1,,3.8,,34.0,,,M,,M,,,100.41,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 00:00,2018,7,19,00:00,19.0,,2.5,,33.0,,,M,,M,,,100.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 01:00,2018,7,19,01:00,18.5,,2.3,,34.0,,,M,,M,,,100.43,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 02:00,2018,7,19,02:00,17.8,,5.0,,43.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 03:00,2018,7,19,03:00,17.4,,6.5,,49.0,,,M,,M,,,100.43,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 04:00,2018,7,19,04:00,16.1,,7.4,,56.0,,,M,,M,,,100.46,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 05:00,2018,7,19,05:00,16.6,,6.9,,53.0,,,M,,M,,,100.52,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 06:00,2018,7,19,06:00,16.4,,7.9,,57.0,,,M,,M,,,100.52,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 07:00,2018,7,19,07:00,18.9,,7.8,,49.0,,,M,,M,,,100.53,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 08:00,2018,7,19,08:00,21.3,,5.2,,35.0,,,M,,M,,,100.58,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 09:00,2018,7,19,09:00,23.0,,5.0,,31.0,,,M,,M,,,100.58,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 10:00,2018,7,19,10:00,24.1,,7.2,,34.0,,,M,,M,,,100.57,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 11:00,2018,7,19,11:00,23.9,,7.5,,35.0,,,M,,M,,,100.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 12:00,2018,7,19,12:00,25.7,,9.3,,36.0,,,M,,M,,,100.56,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-19 13:00,2018,7,19,13:00,25.2,,7.0,,31.0,,,M,,M,,,100.51,,25.0,,,,
