date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-07-21,29.7,24.52,24.25,18.8,32,,89,60.7,62,35,18.9,15.7,15.3,11.8,32,14.38,18,4,41,32,101.4,101.32,101.35,101.3,99.38,99.27,99.29,99.2,24100,24100,24100,24100,3.5,2.9,3,2.4,0,6.2,19.2,17.2,14.2,0,0,0,,05:55:00,20:53:00,14.97,5.92,20.88,9,9,29,31,19,19,,,,,,8,4.2,4,0,,,,
2017-07-20,24.8,20.19,20.3,15.8,31,,92,72.9,72,52,18.7,15.1,15.2,11.8,24,10.12,14,4,39,35,101.7,101.45,101.45,101.2,99.62,99.39,99.39,99.16,24100,22545.8,12650,1200,3.6,2.9,3,2.4,0,2.3,15.3,13.3,10.3,19.4,19.4,0,,05:54:00,20:54:00,15,5.9,20.9,3,7,26,26,17,17,,,,,,8,4.9,4,0,,,,
2017-07-19,31.8,24.9,25.25,18.7,39,,82,63.1,63.5,45,20.5,17.2,17.4,14.4,27,15.42,14.5,2,43,27,101.7,101.64,101.6,101.5,99.69,99.58,99.55,99.41,24100,24100,24100,24100,4.1,3.5,3.4,2.7,0,7.2,20.2,18.2,15.2,0,0,0,,05:53:00,20:55:00,15.03,5.88,20.92,9,9,30,30,18,18,,,,,,8,4,4,0,,,,
2017-07-18,28.1,23,22.75,17.4,31,,86,65.8,62.5,39,17.8,15.9,15.2,12.7,21,13.21,11.5,2,33,15,101.9,101.79,101.8,101.7,99.86,99.73,99.74,99.61,24100,24100,24100,24100,3.7,3,3,2.2,0,4.8,17.8,15.8,12.8,0,0,0,,05:52:00,20:55:00,15.05,5.87,20.92,9,9,29,29,19,19,,,,,,7,3,3.5,0,,,,
2017-07-17,25.9,21.94,22.6,19.3,32,,91,78,76.5,62,18.7,17.9,17.4,16.2,18,10.25,11,4,,,101.7,101.55,101.55,101.4,99.65,99.49,99.49,99.33,24100,20233.3,16900,9700,3.7,2.8,3,2.2,0,4.6,17.6,15.6,12.6,0,0,0,,05:51:00,20:56:00,15.08,5.85,20.93,8,8,25,25,16,18,,,,,,8,6.1,4.5,1,,,,
2017-07-16,27.5,21.9,22.2,16.9,31,,87,69.8,68.5,50,18.3,16,13.8,9.3,24,10.12,13.5,3,44,24,101.4,101.37,101.35,101.3,99.39,99.31,99.31,99.24,24100,24100,24100,24100,3.1,2.7,2.6,2.1,0,4.2,17.2,15.2,12.2,0,0,0,,05:50:00,20:57:00,15.12,5.83,20.95,8,8,26,26,18,18,,,,,,8,5.8,4.5,1,,,,
2017-07-15,27.8,22.23,22.9,18,31,,80,59,60,40,15.4,13.5,11.8,8.2,28,16.83,17.5,7,37,30,101.7,101.53,101.55,101.4,99.61,99.47,99.48,99.35,24100,24100,24100,24100,2.5,1.9,2,1.4,0,4.9,17.9,15.9,12.9,0,0,0,,05:50:00,20:57:00,15.12,5.83,20.95,8,8,28,28,18,18,,,,,,8,5.9,5,2,,,,
2017-07-14,27.8,20.86,22.6,17.4,33,,93,77.3,73.5,54,18.5,16.5,16.5,14.5,30,15.25,16,2,50,27,101.6,101.46,101.45,101.3,99.51,99.38,99.39,99.27,24100,19895.8,15250,6400,2.6,2,2,1.5,0,4.6,17.6,15.6,12.6,0.6,0.6,0,,05:49:00,20:58:00,15.15,5.82,20.97,6,7,23,23,17,17,,,,,,8,6.4,4.5,1,,,,
2017-07-13,21.7,17.67,18.75,15.8,30,,94,86.5,87.5,81,20.3,15.4,16.9,13.5,21,13.33,13,5,33,9,101.7,101.57,101.5,101.3,99.64,99.5,99.47,99.3,24100,22233.3,20100,16100,2.4,1.6,1.8,1.3,0,0.8,13.8,11.8,8.8,2.2,2.2,0,,05:48:00,20:59:00,15.18,5.8,20.98,7,7,22,22,17,17,,,,,,8,7.7,6,4,,,,
2017-07-12,27,23.31,23.1,19.2,34,,89,81.8,80,71,22.1,20,20.1,18.1,21,9.54,11,1,,,101.5,101.34,101.35,101.2,99.44,99.3,99.32,99.19,24100,20633.3,17700,11300,4.4,3.4,3.5,2.6,0,5.1,18.1,16.1,13.1,0.6,0.6,0,,05:47:00,20:59:00,15.2,5.78,20.98,8,8,26,26,19,19,,,,,,8,6.6,5.5,3,,,,
2017-07-11,29.2,22.95,23.2,17.2,34,,94,74,71.5,49,19.1,17.8,17.7,16.3,19,10.5,9.5,0,32,24,101.3,101.24,101.2,101.1,99.29,99.18,99.19,99.09,24100,24100,24100,24100,4.3,3.4,3.5,2.7,0,5.2,18.2,16.2,13.2,0,0,0,,05:46:00,21:00:00,15.23,5.77,21,8,8,28,28,19,19,,,,,,7,3.5,3.5,0,,,,
2017-07-10,25.5,21.65,21.75,18,30,,92,71.7,72.5,53,18.5,16.2,16.1,13.6,27,13.38,16,5,39,23,101.5,101.29,101.35,101.2,99.41,99.23,99.26,99.1,24100,24100,24100,24100,3.2,2.7,2.6,2,0,3.8,16.8,14.8,11.8,0,0,0,,05:46:00,21:00:00,15.23,5.77,21,7,7,26,26,19,19,,,,,,8,7,5,2,,,,
2017-07-09,27.6,21.19,21.45,15.3,30,,82,56,60.5,39,16.4,11.8,12.2,8,35,19.21,19.5,4,50,24,101.5,101.4,101.4,101.3,99.44,99.34,99.34,99.24,24100,24100,24100,24100,2.9,2.2,2.2,1.6,0,3.5,16.4,14.4,11.4,0.2,0.2,0,,05:45:00,21:01:00,15.27,5.75,21.02,6,8,27,27,18,18,,,,,,8,6.7,4.5,1,,,,
2017-07-08,24.6,20.58,19.89,15.2,25,,85,57,60,35,16.4,11.1,11.4,6.5,32,22.83,22,12,52,33,101.4,100.97,101,100.6,99.3,98.93,98.92,98.54,24100,24100,24100,24100,3,1.8,2.1,1.3,0,1.9,14.9,12.9,9.9,0,0,0,,05:44:00,21:01:00,15.28,5.73,21.02,7,8,24,24,14,14,,,,,,7,3.5,4,1,,,,
2017-07-07,29.2,23.52,24.65,20.1,34,,78,66.4,66,54,18.2,16.9,16.8,15.3,22,10.17,12,2,39,1,101.1,100.78,100.8,100.5,99.03,98.74,98.76,98.5,24100,24100,24100,24100,4.3,3.8,3.8,3.2,0,6.7,19.6,17.6,14.7,0,0,0,,05:43:00,21:02:00,15.32,5.72,21.03,7,8,27,27,17,17,,,,,,8,6.9,6.5,5,,,,
2017-07-06,29.7,24.15,23.15,16.6,34,,72,56,57,42,17.8,14.8,14,10.2,22,11.38,12.5,3,39,17,101.8,101.45,101.45,101.1,99.74,99.39,99.38,99.03,24100,24100,24100,24100,4.9,3.7,3.6,2.4,0,5.2,18.1,16.1,13.2,0,0,0,,05:43:00,21:02:00,15.32,5.72,21.03,8,8,30,30,18,18,,,,,,6,4.3,3,0,,,,
2017-07-05,27.2,21.78,20.5,13.8,28,,74,47.8,53.5,33,12.5,9.8,10.2,8,19,10.17,11,3,29,13,102.3,102.07,102.05,101.8,100.23,100,100,99.77,24100,24100,24100,24100,2.8,2.4,2.5,2.2,0,2.5,15.5,13.5,10.5,0,0,0,,05:42:00,21:02:00,15.33,5.7,21.03,9,9,28,28,17,17,,,,,,3,0.8,1.5,0,,,,
2017-07-04,25.9,20.86,20.29,14.7,28,,77,53,56.5,36,14.3,10.4,10.4,6.5,16,10.71,9.5,3,,,102.1,102.03,102,101.9,100.07,99.97,99.95,99.83,24100,24100,24100,24100,2.6,2,2.1,1.6,0,2.3,15.3,13.3,10.3,0,0,0,,05:41:00,21:03:00,15.37,5.68,21.05,8,8,25,26,15,15,,,,,,5,2.5,2.5,0,,,,
2017-07-03,25.5,20.48,20.2,14.9,28,,82,59.3,63,44,14,12.1,12.3,10.6,21,15.46,15.5,10,32,30,101.9,101.7,101.7,101.5,99.84,99.63,99.65,99.46,24100,24100,24100,24100,2.5,2,2,1.5,0,2.2,15.2,13.2,10.2,0,0,0,,05:41:00,21:03:00,15.37,5.68,21.05,8,8,25,25,13,14,,,,,,8,3.9,4,0,,,,
2017-07-02,27.3,20.4,20.6,13.9,32,,88,68.9,66.5,45,16.4,14.2,14.3,12.3,37,15.88,20.5,4,54,26,101.5,101.4,101.4,101.3,99.45,99.33,99.33,99.21,24100,24100,24100,24100,2.8,2.2,2.1,1.5,0,2.6,15.6,13.6,10.6,1.2,1.2,0,,05:40:00,21:03:00,15.38,5.67,21.05,8,8,27,27,13,13,,,,,,7,3.2,3.5,0,,,,
2017-07-01,26.3,21.64,20.95,15.6,34,,94,81.8,80.5,67,20.1,18.3,16.5,12.9,26,14.08,14.5,3,37,27,101.3,100.98,101.1,100.9,99.27,98.93,99.04,98.81,24100,22166.7,17700,11300,3,2.6,2.6,2.2,0,3,15.9,13.9,10.9,1,1,0,,05:40:00,21:03:00,15.38,5.67,21.05,6,8,24,24,17,17,,,,,,8,6,4,0,,,,
2017-06-30,28.3,23.49,24.2,20.1,34,,94,76.8,74.5,55,20,19,19,18,26,15.96,15.5,5,41,25,101.1,101.03,101,100.9,99.06,98.98,98.97,98.89,24100,21766.7,16100,8100,3.8,3.2,3.3,2.8,0,6.2,19.2,17.2,14.2,12.6,12.6,0,,05:39:00,21:03:00,15.4,5.65,21.05,7,8,29,29,18,18,,,,,,8,6.9,6,4,,,,
2017-06-29,27.8,20.4,21.25,14.7,34,,89,76.6,74,59,19.4,16,15.6,11.7,35,14,20,5,54,24,101.6,101.18,101.25,100.9,99.57,99.13,99.22,98.86,24100,23766.7,20100,16100,3.9,3,3.1,2.3,0,3.2,16.2,14.2,11.2,4.2,4.2,0,,05:39:00,21:04:00,15.42,5.65,21.07,7,7,24,24,16,20,,,,,,8,7.3,6,4,,,,
2017-06-28,25.1,19.01,18.39,11.7,27,,83,58.4,62,41,12.2,10.3,10.2,8.2,24,15.46,16,8,43,23,101.9,101.72,101.75,101.6,99.77,99.62,99.63,99.49,24100,24100,24100,24100,3,2.6,2.6,2.2,0,0.4,13.4,11.4,8.4,0.6,0.6,0,,05:38:00,21:04:00,15.43,5.63,21.07,8,8,25,25,15,15,,,,,,8,5,4,0,,,,
2017-06-27,20.8,15.3,16,11.2,,,84,67.6,62.5,41,12.5,9,9.4,6.3,30,17.04,17,4,57,30,101.7,101.42,101.5,101.3,99.58,99.33,99.38,99.18,24100,24100,24100,24100,2.4,2.1,2,1.7,2,0,11,9,6,3.6,3.6,0,,05:38:00,21:04:00,15.43,5.63,21.07,3,8,20,20,10,10,,,,,,8,5,4.5,1,,,,
2017-06-26,21.7,15.95,16.6,11.5,,,86,74,68,50,13.2,11.2,10.8,8.5,23,11.92,13.5,4,48,28,101.6,101.42,101.45,101.3,99.47,99.34,99.33,99.18,24100,24100,24100,24100,2.3,1.9,1.9,1.5,1.4,0,11.6,9.6,6.6,2.2,2.2,0,,05:37:00,21:04:00,15.45,5.62,21.07,3,5,21,21,10,10,,,,,,8,5.8,4.5,1,,,,
2017-06-25,21.6,17.59,17.64,13.7,,,89,65.6,67,45,13.3,10.8,10.6,7.8,36,18.54,20.5,5,67,23,101.5,101.39,101.4,101.3,99.45,99.32,99.34,99.24,24100,23900,21700,19300,2.4,2.1,2,1.6,0.4,0,12.6,10.6,7.6,1.4,1.4,0,,05:37:00,21:04:00,15.45,5.62,21.07,3,7,21,23,10,10,,,,,,7,4.2,4,1,,,,
2017-06-24,24.2,20.23,19.45,14.7,26,,77,57.2,60,43,12.7,11.3,10.9,9.1,32,21.17,20.5,9,61,29,101.3,100.79,100.8,100.3,99.25,98.75,98.76,98.27,24100,24100,24100,24100,2.3,2.1,2.1,1.9,0,1.4,14.4,12.4,9.4,0,0,0,,05:37:00,21:03:00,15.43,5.62,21.05,8,8,25,25,13,13,,,,,,7,3.5,4,1,,,,
2017-06-23,25.1,21.71,21.4,17.7,33,,96,84.5,82.5,69,20.7,18.9,17.9,15.2,27,14.25,16,5,43,30,100.7,100.25,100.3,99.9,98.7,98.22,98.27,97.85,24100,19625,13650,3200,2.8,2.3,2.4,1.9,0,3.4,16.4,14.4,11.4,36.2,36.2,0,,05:36:00,21:03:00,15.45,5.6,21.05,4,6,25,25,16,17,,,,,,8,7.5,6.5,5,,,,
2017-06-22,25,18.95,19.2,13.4,30,,87,74.6,75,63,19.8,14.3,15.2,10.6,25,10.29,13.5,2,39,17,101.6,101.23,101.2,100.8,99.49,99.17,99.11,98.74,24100,23766.7,20100,16100,3,2.4,2.4,1.7,0,1.2,14.2,12.2,9.2,4.2,4.2,0,,05:36:00,21:03:00,15.45,5.6,21.05,4,7,23,23,20,20,,,,,,8,5.7,4,0,,,,
2017-06-21,23.5,18.2,17.8,12.1,25,,93,68,70,47,13,11.7,11.7,10.3,25,14.62,16,7,39,30,101.5,101.39,101.35,101.2,99.42,99.31,99.29,99.17,24100,24100,24100,24100,2.2,1.9,1.9,1.6,0.2,0,12.8,10.8,7.8,0,0,0,,05:36:00,21:03:00,15.45,5.6,21.05,8,8,24,25,12,14,,,,,,5,3.1,2.5,0,,,,
2017-06-20,23.9,18.52,18.5,13.1,26,,90,72,68.5,47,15.7,13,12.6,9.5,40,20.38,23.5,7,56,29,101.3,101.02,101,100.7,99.22,98.96,98.95,98.68,24100,23500,21700,19300,2.4,2.1,2.1,1.8,0,0.5,13.5,11.5,8.5,4.2,4.2,0,,05:36:00,21:03:00,15.45,5.6,21.05,5,6,23,23,13,13,,,,,,8,6.9,5,2,,,,
2017-06-19,26.7,21.59,21.65,16.6,29,,83,61.8,63,43,15.3,13.7,13.4,11.6,27,17.17,17.5,8,35,26,100.8,100.62,100.6,100.4,98.75,98.58,98.58,98.41,24100,24100,24100,24100,2.7,2.5,2.5,2.2,0,3.6,16.6,14.7,11.7,0.4,0.4,0,,05:35:00,21:02:00,15.45,5.58,21.03,8,9,25,26,16,16,,,,,,8,6,5,2,,,,
2017-06-18,29.8,24.24,24.35,18.9,37,,86,72.8,69.5,53,21.5,18.9,18.8,16,44,22.04,24.5,5,67,23,100.5,100.2,100.25,100,98.45,98.18,98.22,97.98,24100,24100,24100,24100,3.5,2.9,3,2.5,0,6.3,19.4,17.4,14.3,1.8,1.8,0,,05:35:00,21:02:00,15.45,5.58,21.03,4,8,28,30,18,18,,,,,,8,6.2,4.5,1,,,,
2017-06-17,27.5,22.72,23.55,19.6,35,,89,76.5,78.5,68,20.4,18.4,18.4,16.4,21,9.79,11,1,37,30,100.9,100.74,100.7,100.5,98.87,98.7,98.68,98.49,24100,24100,24100,24100,3.7,3.2,3.1,2.6,0,5.5,18.6,16.6,13.6,7,7,0,,05:35:00,21:02:00,15.45,5.58,21.03,9,9,30,31,21,21,,,,,,8,7.2,6.5,5,,,,
2017-06-16,31,23.09,23.55,16.1,33,,92,65.5,60,28,18.7,15.1,14.4,10.2,25,11.08,13.5,2,52,31,101,100.9,100.9,100.8,98.96,98.85,98.85,98.73,24100,22633.3,16900,9700,4.1,3.4,3.4,2.6,0,5.5,18.6,16.6,13.6,8,8,0,,05:35:00,21:01:00,15.43,5.58,21.02,9,9,30,30,18,18,,,,,,8,5.9,5.5,3,,,,
2017-06-15,20.3,17.93,18.3,16.3,,,85,63.1,63,41,14.9,10.5,9.3,3.7,18,10.92,10,2,,,101.6,101.2,101.25,100.9,99.49,99.13,99.19,98.89,24100,24100,24100,24100,3,2.6,2.7,2.4,0,0.3,13.3,11.3,8.3,0,0,0,,05:35:00,21:01:00,15.43,5.58,21.02,7,9,22,24,16,18,,,,,,8,6.4,4.5,1,,,,
2017-06-14,23.8,19.56,19.45,15.1,,,89,48.9,59,29,15.8,7.3,9.5,3.2,26,14.46,15,4,43,10,102,101.79,101.8,101.6,99.94,99.72,99.74,99.53,24100,24100,24100,24100,2.7,2.2,2.3,1.9,0,1.4,14.4,12.4,9.4,0,0,0,,05:35:00,21:01:00,15.43,5.58,21.02,9,9,22,22,14,15,,,,,,8,2.6,4,0,,,,
2017-06-13,25.7,22.2,21.75,17.8,31,,81,63,60,39,18.9,14.7,13.2,7.5,23,11.83,13,3,59,33,101.7,101.54,101.5,101.3,99.62,99.47,99.42,99.22,24100,24100,24100,24100,4.2,3.3,3.5,2.7,0,3.8,16.8,14.8,11.8,1,1,0,,05:35:00,21:00:00,15.42,5.58,21,7,9,28,28,15,16,,,,,,8,5.8,4.5,1,,,,
2017-06-12,33.1,27.26,26.6,20.1,38,,68,51.5,53.5,39,18.7,16.3,16.2,13.8,31,19.38,19.5,8,50,23,101.5,101.32,101.35,101.2,99.46,99.29,99.29,99.12,24100,23900,21700,19300,4.7,4.2,4.2,3.7,0,8.6,21.6,19.6,16.6,0,0,0,,05:35:00,21:00:00,15.42,5.58,21,7,9,34,34,21,21,,,,,,8,5.8,4,0,,,,
2017-06-11,32.1,26.74,26.85,21.6,39,,58,49.8,51,44,19.5,15.5,16,12.5,35,25.21,25.5,16,48,22,101.4,101.28,101.25,101.1,99.36,99.25,99.21,99.05,24100,24100,24100,24100,4.7,4,4,3.3,0,8.8,21.9,19.9,16.9,0,0,0,,05:35:00,20:59:00,15.4,5.58,20.98,9,9,31,32,21,22,,,,,,8,3.3,4,0,,,,
2017-06-10,30.2,23.2,22.55,14.9,34,,80,57.6,61.5,43,16.5,14.1,14,11.5,30,15.43,15,0,46,22,101.2,101.08,101.1,101,99.17,99.03,99.06,98.94,24100,24100,24100,24100,4.4,3.8,3.5,2.7,0,4.5,17.6,15.6,12.6,0,0,0,,05:36:00,20:59:00,15.38,5.6,20.98,8,8,29,29,20,20,,,,,,8,4.5,4,0,,,,
2017-06-09,27.9,20.71,20.7,13.5,30,,70,51,52.5,35,12.6,9.9,10.1,7.6,32,12.42,18.5,5,43,25,101,100.85,100.9,100.8,98.98,98.81,98.85,98.71,80500,26450,52300,24100,3.9,3.4,3.4,2.8,0,2.7,15.7,13.7,10.7,0,0,0,,05:36:00,20:58:00,15.37,5.6,20.97,8,8,25,25,14,14,,,,,,7,5.5,3.5,0,,,,
2017-06-08,23.8,18.64,17.3,10.8,,,79,49.8,55.5,32,9.4,7.4,7.5,5.6,15,8.46,8.5,2,,,101.8,101.5,101.4,101,99.75,99.42,99.33,98.91,24100,24100,24100,24100,3.3,2.8,2.8,2.3,0.7,0,12.3,10.3,7.3,0,0,0,,05:36:00,20:57:00,15.35,5.6,20.95,8,8,24,25,11,12,,,,,,4,2,2,0,,,,
2017-06-07,20.6,15.22,14.45,8.3,,,85,59.8,62,39,9.4,6.9,7.5,5.6,18,11.08,10.5,3,,,102,101.84,101.85,101.7,99.92,99.76,99.76,99.61,24100,24100,24100,24100,2.9,2.3,2.4,1.9,3.5,0,9.4,7.5,4.5,0,0,0,,05:36:00,20:57:00,15.35,5.6,20.95,8,8,22,22,9,9,,,,,,7,2,3.5,0,,,,
2017-06-06,16.8,14.05,13.7,10.6,,,94,83.4,82.5,71,13.3,11.3,10.5,7.7,28,19.5,19,10,48,5,101.7,101.09,101.2,100.7,99.6,99.01,99.12,98.65,24100,22566.7,18500,12900,2,1.5,1.6,1.3,4.3,0,8.7,6.7,3.7,3.2,3.2,0,,05:37:00,20:56:00,15.32,5.62,20.93,5,5,17,17,10,10,,,,,,8,7.2,7,6,,,,
2017-06-05,16.8,14.33,14.5,12.2,,,97,84.5,83.5,70,12.8,11.7,11.7,10.6,24,13.54,12.5,1,41,34,100.9,100.76,100.75,100.6,98.78,98.69,98.68,98.59,24100,15775,14050,4000,2.8,2.2,2.3,1.8,3.5,0,9.5,7.5,4.5,0.2,0.2,0,,05:37:00,20:55:00,15.3,5.62,20.92,3,6,19,19,12,13,,,,,,8,7.7,7,6,,,,
2017-06-04,21,14.88,16.39,11.8,,,93,77.7,75.5,58,14.2,10.9,10.6,7,15,10.5,10,5,,,101.5,101,101.1,100.7,99.45,98.92,99.02,98.59,24100,20766.7,16900,9700,3.1,2.7,2.8,2.5,1.6,0,11.4,9.4,6.4,6.4,6.4,0,,05:37:00,20:55:00,15.3,5.62,20.92,6,7,17,17,14,14,,,,,,8,5.8,4.5,1,,,,
2017-06-03,22.1,16.72,16.25,10.4,,,68,47.8,48.5,29,7.5,5.2,5.2,2.8,20,11.67,12.5,5,32,35,101.9,101.71,101.75,101.6,99.78,99.61,99.63,99.49,24100,24100,24100,24100,3.5,2.6,2.8,2,1.8,0,11.2,9.2,6.2,0,0,0,,05:38:00,20:54:00,15.27,5.63,20.9,8,8,22,22,9,11,,,,,,8,3.5,4,0,,,,
2017-06-02,21.1,15.2,14.9,8.7,,,82,51,55.5,29,8,4.4,5,2.1,30,17.54,16,2,48,34,101.8,101.62,101.65,101.5,99.66,99.52,99.52,99.37,24100,24100,24100,24100,2.5,2.3,2.3,2.1,3.1,0,9.9,7.9,4.9,0,0,0,,05:38:00,20:53:00,15.25,5.63,20.88,7,7,20,20,9,9,,,,,,7,3.4,4,1,,,,
2017-06-01,18.3,13.92,13.55,8.8,,,79,56.5,58,37,7.6,4.9,4.8,2.1,37,20.71,21,5,54,29,101.6,101.53,101.45,101.3,99.51,99.43,99.39,99.26,24100,24100,24100,24100,2.3,2.1,2,1.8,4.5,0,8.6,6.5,3.5,0,0,0,,05:39:00,20:52:00,15.22,5.65,20.87,7,7,18,18,9,9,,,,,,7,4.8,4.5,2,,,,
2017-05-31,22.9,16.93,17.04,11.2,,,90,63.5,66,42,11.9,9.6,9.5,7.1,37,18.21,20.5,4,57,24,101.3,101.19,101.15,101,99.25,99.1,99.08,98.9,24100,24100,24100,24100,3.3,2.9,2.9,2.5,1,0,12,10,7,0,0,0,,05:39:00,20:51:00,15.2,5.65,20.85,7,7,21,21,8,11,,,,,,7,4.7,4,1,,,,
2017-05-30,23.7,17.09,17.8,11.9,25,,88,70.2,66.5,45,12.9,11.4,11.3,9.8,27,14.08,14.5,2,78,30,101.3,101.18,101.2,101.1,99.22,99.11,99.11,99,24100,23566.7,20100,16100,3.6,3.1,3.1,2.6,0.2,0,12.8,10.8,7.8,10.2,10.2,0,,05:40:00,20:51:00,15.18,5.67,20.85,7,7,20,23,11,14,,,,,,7,5.7,5,3,,,,
2017-05-29,25.6,19.06,19.85,14.1,28,,92,69.4,62,32,16,12.5,11.5,7,31,15.67,18,5,50,30,101.1,100.78,100.75,100.4,99.07,98.72,98.72,98.38,24100,22833.3,18500,12900,3.4,2.9,2.8,2.2,0,1.8,14.8,12.8,9.8,1.4,1.4,0,,05:40:00,20:50:00,15.17,5.67,20.83,8,8,24,24,14,14,,,,,,8,6.2,4.5,1,,,,
2017-05-28,21.4,16.88,15.95,10.5,,,98,76.5,77,56,13.9,12.5,12.3,10.8,20,11.21,10.5,1,33,9,101.2,100.94,100.85,100.5,99.16,98.86,98.8,98.43,24100,22579.2,13050,2000,2.5,2.2,2,1.6,2,0,10.9,8.9,6,0,0,0,,05:41:00,20:49:00,15.13,5.68,20.82,8,8,19,20,16,16,,,,,,8,6,4,0,,,,
2017-05-27,19.3,15.68,15.5,11.7,,,91,81.5,80.5,70,14,12.5,12.6,11.1,16,8.08,8.5,1,,,101.3,101.27,101.2,101.1,99.25,99.18,99.15,99.06,24100,24100,24100,24100,2.3,1.9,2,1.6,2.5,0,10.5,8.5,5.5,0,0,0,,05:42:00,20:48:00,15.1,5.7,20.8,7,8,21,21,11,11,,,,,,8,7,5.5,3,,,,
2017-05-26,18.2,15.05,15.14,12.1,,,98,85.5,83.5,69,13.7,12.6,12.7,11.7,22,12.5,12.5,3,32,34,101.2,100.65,100.65,100.1,99.08,98.56,98.56,98.04,24100,19145.8,14450,4800,2,1.8,1.8,1.5,2.9,0,10.1,8.1,5.1,3.8,3.8,0,,05:42:00,20:47:00,15.08,5.7,20.78,6,6,19,19,10,10,,,,,,8,7.7,7.5,7,,,,
2017-05-25,15.6,12.35,13.2,10.8,,,98,93.5,83.5,69,12.8,11.3,11.3,9.8,29,21.75,20.5,12,56,10,100.3,100.11,100.1,99.9,98.24,98.06,98.06,97.87,24100,8500,13050,2000,3.9,2.5,2.8,1.7,4.8,0,8.2,6.2,3.2,44.6,44.6,0,,05:43:00,20:46:00,15.05,5.72,20.77,,,14,14,13,13,,,,,,8,7.5,5.5,3,,,,
2017-05-24,23,17.61,18.05,13.1,,,83,59.8,57.5,32,10.9,9.2,8,5,25,15.83,15,5,41,9,100.7,100.49,100.5,100.3,98.68,98.43,98.47,98.25,24100,23766.7,20100,16100,4.1,3.6,3.6,3.2,0,0.1,13.1,11.1,8.1,0.8,0.8,0,,05:44:00,20:45:00,15.02,5.73,20.75,8,8,21,21,13,13,,,,,,8,7.2,6.5,5,,,,
2017-05-23,22.7,16.13,15.95,9.2,,,89,68.1,67,45,12.9,10,10.3,7.7,21,10.54,12,3,35,26,101.4,101.08,101.05,100.7,99.28,98.99,98.99,98.69,24100,24100,24100,24100,4.3,3.5,3.6,3,2,0,10.9,8.9,6,0.4,0.4,0,,05:45:00,20:44:00,14.98,5.75,20.73,8,8,20,21,11,11,,,,,,8,5.8,4,0,,,,
2017-05-22,18,14.04,13.75,9.5,,,99,76,74.5,50,12.9,9.5,9.5,6.1,32,14.83,16.5,1,46,28,101.5,101.35,101.4,101.3,99.39,99.26,99.28,99.18,24100,17141.7,12450,800,3.3,2.4,2.7,2.1,4.2,0,8.8,6.8,3.8,0,0,0,,05:45:00,20:43:00,14.97,5.75,20.72,6,6,17,17,9,12,,,,,,8,5.5,4,0,,,,
2017-05-21,13.4,12.1,11.8,10.2,,,98,79.8,67,36,12.4,8.2,5.5,-1.3,32,14.33,18,4,43,9,102.3,101.82,101.8,101.3,100.22,99.72,99.74,99.25,24100,16679.2,14450,4800,2.7,2.4,2.4,2,6.2,0,6.8,4.8,1.8,11.8,11.8,0,,05:46:00,20:42:00,14.93,5.77,20.7,4,6,14,14,12,12,,,,,,8,7.2,6,4,,,,
2017-05-20,16,11.9,11.7,7.4,,,56,41.7,39.5,23,2,-0.9,-1.9,-5.8,29,21.38,21,13,50,11,102.9,102.63,102.6,102.3,100.73,100.5,100.47,100.2,24100,24100,24100,24100,2.5,2.2,2.2,1.9,6.3,0,6.7,4.7,1.7,0,0,0,,05:47:00,20:41:00,14.9,5.78,20.68,8,9,14,14,9,9,,,,,,8,4.3,4.5,1,,,,
2017-05-19,17.2,12.12,12.85,8.5,,,81,63.2,62.5,44,12.9,5.2,6.3,-0.3,31,22.12,18.5,6,46,34,102.4,101.85,101.65,100.9,100.25,99.75,99.58,98.9,24100,24100,24100,24100,3.1,2.1,2.1,1.2,5.2,0,7.8,5.8,2.8,0,0,0,,05:48:00,20:40:00,14.87,5.8,20.67,7,8,14,17,8,8,,,,,,8,6,4.5,1,,,,
